1.469898986816406250e+02,-5.235651397705078125e+01,-2.630577468872070312e+01,-2.716119766235351562e+00,4.238434314727783203e+00,-5.820291519165039062e+00,-1.947072219848632812e+01,-3.900394821166992188e+01,-2.367755317687988281e+01,-8.867272377014160156e+00,-1.506497383117675781e+01,-3.522735834121704102e+00,2.116727447509765625e+01,4.218357849121093750e+01,3.622389984130859375e+01,1.420831108093261719e+01,-2.157185792922973633e+00,-5.569501399993896484e+00,1.476162195205688477e+00,2.149691963195800781e+01,1.221659660339355469e+01,1.706659126281738281e+01,1.168449211120605469e+01,9.222881317138671875e+00,1.299222564697265625e+01,1.248066520690917969e+01,1.005148792266845703e+01,1.102916622161865234e+01,8.204681396484375000e+00,7.844838619232177734e+00,1.142739105224609375e+01,1.752389335632324219e+01,1.343798065185546875e+01,9.620073318481445312e+00,1.411536216735839844e+01,1.485233020782470703e+01,7.369324207305908203e+00,7.256938934326171875e+00
1.314517974853515625e+02,-5.064301681518554688e+01,-3.028401565551757812e+01,-9.457462310791015625e+00,-2.939909219741821289e+00,-8.669584274291992188e+00,-1.547608757019042969e+01,-2.296248626708984375e+01,-6.039146900177001953e+00,-5.158365964889526367e-01,-1.608766937255859375e+01,-1.112686252593994141e+01,1.399855422973632812e+01,4.409809494018554688e+01,4.320078659057617188e+01,1.772950744628906250e+01,-4.600915312767028809e-01,-2.066368579864501953e+00,1.298761963844299316e+00,1.494551277160644531e+01,1.191222286224365234e+01,1.893043708801269531e+01,1.693022537231445312e+01,9.493838310241699219e+00,1.077999019622802734e+01,1.169984912872314453e+01,1.989874458312988281e+01,1.595936012268066406e+01,6.589872360229492188e+00,6.989046096801757812e+00,1.696312904357910156e+01,2.467102432250976562e+01,1.280510711669921875e+01,1.342538642883300781e+01,1.580053615570068359e+01,1.530731773376464844e+01,1.401993560791015625e+01,1.015268898010253906e+01
1.306153411865234375e+02,-4.051233291625976562e+01,-3.860878372192382812e+01,-2.878365325927734375e+01,-1.248652744293212891e+01,-8.155712127685546875e+00,-1.333661270141601562e+01,-5.973504066467285156e+00,1.264564514160156250e+01,1.402069091796875000e+01,2.154597789049148560e-01,-7.862306594848632812e+00,-5.800539016723632812e+00,1.337694931030273438e+01,2.392379760742187500e+01,1.876659584045410156e+01,1.578324317932128906e+01,8.840568542480468750e+00,-8.594799995422363281e+00,1.490560531616210938e+01,9.909281730651855469e+00,1.273435306549072266e+01,1.084601211547851562e+01,1.011908149719238281e+01,8.614463806152343750e+00,1.149755001068115234e+01,1.390566825866699219e+01,1.483573436737060547e+01,1.292512989044189453e+01,2.004797935485839844e+01,2.278536033630371094e+01,1.231654167175292969e+01,2.390447998046875000e+01,2.712068557739257812e+01,1.238453960418701172e+01,7.535355567932128906e+00,1.080288600921630859e+01,1.337001037597656250e+01
1.161894989013671875e+02,-3.747145843505859375e+01,-3.153328704833984375e+01,-2.685616874694824219e+01,-1.105853176116943359e+01,-7.347142696380615234e+00,-2.236306190490722656e+01,-1.104177188873291016e+01,1.389867782592773438e+01,2.484495925903320312e+01,2.573147964477539062e+01,2.454943847656250000e+01,6.632015705108642578e+00,-1.059953594207763672e+01,-9.463173866271972656e+00,3.950819730758666992e+00,1.723513221740722656e+01,9.105951309204101562e+00,-1.776809692382812500e+01,1.750119400024414062e+01,8.998972892761230469e+00,8.959128379821777344e+00,1.111634159088134766e+01,1.190003681182861328e+01,6.982319355010986328e+00,7.336828231811523438e+00,9.364797592163085938e+00,9.683662414550781250e+00,4.604857921600341797e+00,1.097084236145019531e+01,1.734137725830078125e+01,1.194146347045898438e+01,6.551160335540771484e+00,1.179448699951171875e+01,5.540575981140136719e+00,7.200036048889160156e+00,5.494898796081542969e+00,9.258197784423828125e+00
1.102404479980468750e+02,-3.496843338012695312e+01,-1.601801872253417969e+01,-1.527773761749267578e+01,9.239202499389648438e+00,-3.536090135574340820e+00,-1.575515747070312500e+01,-1.382643127441406250e+01,6.804826736450195312e+00,2.314414596557617188e+01,3.392121505737304688e+01,3.505188751220703125e+01,1.314345836639404297e+01,-1.384489631652832031e+01,-1.849146652221679688e+01,-2.595419168472290039e+00,1.325485610961914062e+01,3.977563619613647461e+00,-1.713757133483886719e+01,7.486784458160400391e+00,1.795495414733886719e+01,8.754384994506835938e+00,1.314012241363525391e+01,7.829366207122802734e+00,4.086980819702148438e+00,8.903825759887695312e+00,6.719755649566650391e+00,3.412176132202148438e+00,3.734128475189208984e+00,6.644487380981445312e+00,4.481936454772949219e+00,5.207614421844482422e+00,3.267005443572998047e+00,5.201791286468505859e+00,4.511433124542236328e+00,5.858842849731445312e+00,5.474310398101806641e+00,5.249336719512939453e+00
9.327836608886718750e+01,-2.677788734436035156e+01,-1.364986228942871094e+01,9.726052880287170410e-01,3.244028568267822266e+00,-6.606797218322753906e+00,-8.438976287841796875e+00,-1.072340679168701172e+01,-2.829393625259399414e+00,1.260033607482910156e+01,2.293852233886718750e+01,2.606658744812011719e+01,1.890209579467773438e+01,4.013683319091796875e+00,-3.781789302825927734e+00,-2.552615165710449219e+00,-4.769258666783571243e-04,-6.621483325958251953e+00,-7.698976039886474609e+00,1.922180557250976562e+01,2.454647254943847656e+01,1.306280994415283203e+01,8.433848381042480469e+00,9.584524154663085938e+00,9.949404716491699219e+00,7.120599269866943359e+00,8.601847648620605469e+00,1.342833423614501953e+01,1.356855106353759766e+01,1.332544136047363281e+01,7.301050186157226562e+00,1.716225242614746094e+01,2.463489913940429688e+01,1.956260681152343750e+01,6.533732891082763672e+00,1.535621547698974609e+01,1.353997230529785156e+01,1.084911155700683594e+01
1.119734344482421875e+02,-3.675096893310546875e+01,-1.168556976318359375e+01,9.475907325744628906e+00,2.554860591888427734e+00,-1.393502044677734375e+01,-1.141239929199218750e+01,-2.146853446960449219e+01,-2.149649620056152344e+01,-9.643445014953613281e+00,-5.203398466110229492e-01,1.085237503051757812e+01,2.126652908325195312e+01,2.009932899475097656e+01,1.408069705963134766e+01,6.236917018890380859e+00,1.391753911972045898e+00,2.607535362243652344e+00,1.135378360748291016e+01,2.827683448791503906e+01,2.242107009887695312e+01,1.091583156585693359e+01,8.518410682678222656e+00,9.740992546081542969e+00,7.672727584838867188e+00,8.098127365112304688e+00,1.122252845764160156e+01,1.472304248809814453e+01,1.532292079925537109e+01,1.564073657989501953e+01,1.401802635192871094e+01,1.748369789123535156e+01,1.734693717956542969e+01,1.283842849731445312e+01,9.658132553100585938e+00,1.759974288940429688e+01,2.096995353698730469e+01,1.444775676727294922e+01
1.403847656250000000e+02,-4.169472885131835938e+01,-1.948719787597656250e+01,1.176677417755126953e+01,6.427545070648193359e+00,-1.424595355987548828e+01,-1.577701091766357422e+01,-3.068681526184082031e+01,-3.108887863159179688e+01,-2.190064620971679688e+01,-1.253044891357421875e+01,2.502322912216186523e+00,1.309919261932373047e+01,1.043776512145996094e+01,1.085029983520507812e+01,1.582481479644775391e+01,2.029420280456542969e+01,2.275302505493164062e+01,2.406985664367675781e+01,1.245284843444824219e+01,1.743369102478027344e+01,1.060234355926513672e+01,1.064392948150634766e+01,5.439089775085449219e+00,7.163036823272705078e+00,4.985384941101074219e+00,6.552336692810058594e+00,5.013058185577392578e+00,5.485251426696777344e+00,9.409206390380859375e+00,1.125484371185302734e+01,1.004767799377441406e+01,9.916450500488281250e+00,1.232383060455322266e+01,1.073933601379394531e+01,1.233665561676025391e+01,1.087953758239746094e+01,1.192400264739990234e+01
1.456771240234375000e+02,-5.412688446044921875e+01,-2.660093498229980469e+01,-2.068915843963623047e+00,7.437391281127929688e+00,-5.483885765075683594e+00,-1.008063220977783203e+01,-3.330416488647460938e+01,-3.187022781372070312e+01,-2.057960891723632812e+01,-1.700107955932617188e+01,-3.140346288681030273e+00,1.130834197998046875e+01,1.165569877624511719e+01,2.123032379150390625e+01,3.060027885437011719e+01,2.611375999450683594e+01,1.437809753417968750e+01,8.479844093322753906e+00,1.320933818817138672e+01,1.020120239257812500e+01,9.950011253356933594e+00,1.692658042907714844e+01,5.467741489410400391e+00,1.111275291442871094e+01,1.127858638763427734e+01,6.998586177825927734e+00,6.909026622772216797e+00,9.001769065856933594e+00,9.411029815673828125e+00,1.028543376922607422e+01,9.925829887390136719e+00,1.358987617492675781e+01,2.011109352111816406e+01,1.777056312561035156e+01,1.175988006591796875e+01,1.468234539031982422e+01,1.923031234741210938e+01
1.403994445800781250e+02,-4.995675659179687500e+01,-2.686677169799804688e+01,-7.427784442901611328e+00,8.618947982788085938e+00,-9.546765327453613281e+00,-1.943426322937011719e+01,-3.080927467346191406e+01,-2.258222389221191406e+01,-1.088308715820312500e+01,-1.236331653594970703e+01,1.503724575042724609e+00,2.689373016357421875e+01,3.283762359619140625e+01,2.990025901794433594e+01,2.200995826721191406e+01,8.031758308410644531e+00,-3.407535076141357422e+00,-8.413290023803710938e+00,1.784049987792968750e+01,1.651023101806640625e+01,1.191658782958984375e+01,1.006576442718505859e+01,7.878098487854003906e+00,1.500836658477783203e+01,1.782424545288085938e+01,9.873112678527832031e+00,1.292478561401367188e+01,1.206130409240722656e+01,1.320024776458740234e+01,1.364763450622558594e+01,1.864358520507812500e+01,1.776705741882324219e+01,1.290610885620117188e+01,2.304778099060058594e+01,1.862011528015136719e+01,8.285220146179199219e+00,5.030157566070556641e+00
1.199903106689453125e+02,-4.524727630615234375e+01,-2.259957695007324219e+01,-6.516434192657470703e+00,1.041528892517089844e+01,-1.661310386657714844e+01,-3.375748062133789062e+01,-3.319640350341796875e+01,-1.566629981994628906e+01,3.182225465774536133e+00,1.331059265136718750e+01,2.648423385620117188e+01,3.798164367675781250e+01,3.013337707519531250e+01,9.671066284179687500e+00,-4.809490203857421875e+00,-4.819960594177246094e+00,-5.504268646240234375e+00,-1.581512165069580078e+01,2.472957038879394531e+01,1.305298805236816406e+01,1.343095207214355469e+01,1.189176082611083984e+01,1.150532627105712891e+01,1.012879085540771484e+01,1.159261322021484375e+01,1.173761463165283203e+01,8.107465744018554688e+00,7.909255504608154297e+00,1.975705909729003906e+01,1.737910652160644531e+01,1.052108001708984375e+01,1.883059501647949219e+01,1.490396213531494141e+01,1.042185211181640625e+01,7.132145881652832031e+00,5.582335472106933594e+00,8.488822937011718750e+00
1.266467437744140625e+02,-4.543178558349609375e+01,-2.969593811035156250e+01,-2.389449691772460938e+01,-1.481795907020568848e+00,-1.247863864898681641e+01,-2.006747245788574219e+01,-2.875384902954101562e+01,-1.412335872650146484e+01,1.625973320007324219e+01,2.814183998107910156e+01,2.847851562500000000e+01,1.913261795043945312e+01,9.627937316894531250e+00,4.858484745025634766e+00,1.924563407897949219e+00,3.979994297027587891e+00,-7.299401283264160156e+00,-2.693303680419921875e+01,2.697499084472656250e+01,9.560528755187988281e+00,1.384670162200927734e+01,1.210549068450927734e+01,1.790785026550292969e+01,6.962250232696533203e+00,1.746535301208496094e+01,1.365989685058593750e+01,1.010849285125732422e+01,8.458047866821289062e+00,1.084574604034423828e+01,1.538202285766601562e+01,1.594822883605957031e+01,1.205692577362060547e+01,1.357849884033203125e+01,1.654408454895019531e+01,8.699870109558105469e+00,8.342660903930664062e+00,6.209650516510009766e+00
1.303517456054687500e+02,-4.077962112426757812e+01,-3.660971450805664062e+01,-2.697942352294921875e+01,-1.352355289459228516e+01,-2.024089622497558594e+01,-1.557960319519042969e+01,-1.224892902374267578e+01,3.554939270019531250e+00,2.405817031860351562e+01,2.491933441162109375e+01,1.538280105590820312e+01,-6.471742391586303711e-01,-2.841034889221191406e+00,8.330173492431640625e+00,1.576924514770507812e+01,1.416224193572998047e+01,-9.011797904968261719e+00,-2.530756378173828125e+01,2.069466781616210938e+01,1.151196384429931641e+01,1.084547519683837891e+01,8.371800422668457031e+00,9.087449073791503906e+00,1.052920532226562500e+01,1.312813854217529297e+01,1.210049152374267578e+01,2.016076278686523438e+01,6.514129638671875000e+00,1.516773509979248047e+01,1.552332592010498047e+01,1.354823017120361328e+01,1.210414218902587891e+01,1.180031299591064453e+01,1.121623325347900391e+01,1.083625984191894531e+01,1.392943286895751953e+01,1.380841732025146484e+01
1.219495544433593750e+02,-5.301489639282226562e+01,-3.671207046508789062e+01,-1.968659973144531250e+01,-1.334039878845214844e+01,-1.811917686462402344e+01,-6.653467178344726562e+00,2.476404428482055664e+00,1.822088050842285156e+01,2.092718887329101562e+01,1.410298347473144531e+01,8.029984474182128906e+00,-6.098906517028808594e+00,-1.211788654327392578e+01,6.071436777710914612e-02,1.085781002044677734e+01,1.696309471130371094e+01,-6.724771857261657715e-01,-2.145892143249511719e+01,2.413223266601562500e+01,1.497803592681884766e+01,1.150196552276611328e+01,7.753501892089843750e+00,1.010132694244384766e+01,1.197995471954345703e+01,2.002604866027832031e+01,1.555207729339599609e+01,1.449915313720703125e+01,1.112253379821777344e+01,2.051747322082519531e+01,1.803061866760253906e+01,1.165329551696777344e+01,1.108259201049804688e+01,8.119070053100585938e+00,1.103361129760742188e+01,9.842311859130859375e+00,1.355884742736816406e+01,1.525245952606201172e+01
1.261222915649414062e+02,-6.188594818115234375e+01,-4.938117980957031250e+01,-1.636158561706542969e+01,-1.420636653900146484e+01,-6.075427532196044922e+00,1.881303596496582031e+01,2.620448684692382812e+01,2.378194427490234375e+01,1.181472015380859375e+01,-6.522161960601806641e+00,-6.630303859710693359e+00,4.351696968078613281e+00,2.338132858276367188e+00,-6.651825904846191406e+00,4.912673473358154297e+00,2.270284271240234375e+01,-4.347058534622192383e-01,-3.169821548461914062e+01,2.107008552551269531e+01,9.457781791687011719e+00,1.051481246948242188e+01,7.559672832489013672e+00,8.287433624267578125e+00,5.377128124237060547e+00,1.488533973693847656e+01,1.884668350219726562e+01,7.240834236145019531e+00,9.673343658447265625e+00,1.701774024963378906e+01,1.398552799224853516e+01,1.106839370727539062e+01,1.800029182434082031e+01,5.732178211212158203e+00,7.309440612792968750e+00,1.017273807525634766e+01,6.947872638702392578e+00,1.261288452148437500e+01
1.133211212158203125e+02,-4.635357666015625000e+01,-4.791940307617187500e+01,-1.287875556945800781e+01,-8.905012130737304688e+00,-9.863352030515670776e-02,2.980534934997558594e+01,4.494890213012695312e+01,3.123297500610351562e+01,1.858728170394897461e+00,-2.645173835754394531e+01,-1.813904380798339844e+01,1.662029838562011719e+01,1.932767868041992188e+01,-6.783458232879638672e+00,8.373808860778808594e+00,2.878906822204589844e+01,-9.115056991577148438e+00,-3.913165283203125000e+01,1.641549491882324219e+01,1.720255279541015625e+01,1.005109405517578125e+01,4.317555427551269531e+00,5.270042419433593750e+00,4.851850509643554688e+00,3.791948318481445312e+00,7.080626010894775391e+00,7.554518699645996094e+00,6.833725452423095703e+00,1.156278610229492188e+01,5.437315940856933594e+00,6.393054008483886719e+00,5.246794700622558594e+00,6.023922443389892578e+00,5.643883705139160156e+00,6.262780666351318359e+00,6.537289142608642578e+00,5.434455871582031250e+00
1.010561599731445312e+02,-1.261516284942626953e+01,-2.566099929809570312e+01,-9.438014984130859375e+00,-3.886237621307373047e+00,2.656621456146240234e+00,2.540731048583984375e+01,4.187133789062500000e+01,3.086419296264648438e+01,-6.644820570945739746e-01,-2.873389816284179688e+01,-1.608947372436523438e+01,1.551274108886718750e+01,1.844968414306640625e+01,2.810301303863525391e+00,1.124390792846679688e+01,1.706984519958496094e+01,-1.348618412017822266e+01,-2.991287803649902344e+01,1.451561641693115234e+01,2.861283874511718750e+01,1.354720306396484375e+01,4.958635330200195312e+00,5.391919136047363281e+00,3.909694671630859375e+00,7.315517902374267578e+00,8.205910682678222656e+00,6.123346328735351562e+00,5.443837642669677734e+00,9.581436157226562500e+00,7.063780784606933594e+00,7.070853233337402344e+00,5.833670139312744141e+00,8.850371360778808594e+00,4.075348377227783203e+00,1.199643325805664062e+01,5.477279663085937500e+00,1.188832950592041016e+01
9.501644134521484375e+01,1.748556709289550781e+01,-9.055842399597167969e+00,-1.017276287078857422e+01,1.190700888633728027e+00,6.576988220214843750e+00,2.965382003784179688e+01,3.176976585388183594e+01,2.363506889343261719e+01,-2.422413825988769531e+00,-1.566766357421875000e+01,-1.077076053619384766e+01,1.265477371215820312e+01,1.499512195587158203e+01,1.614300155639648438e+01,1.013134765625000000e+01,6.978050231933593750e+00,-1.209863758087158203e+01,-1.468783473968505859e+01,1.742465019226074219e+01,1.376789474487304688e+01,1.027954006195068359e+01,6.132998466491699219e+00,6.395624637603759766e+00,1.003887081146240234e+01,8.519748687744140625e+00,6.230907917022705078e+00,7.486948966979980469e+00,6.075888633728027344e+00,7.424585342407226562e+00,6.415511608123779297e+00,6.199259757995605469e+00,5.383934974670410156e+00,6.517231464385986328e+00,4.461382389068603516e+00,5.205077171325683594e+00,6.290883064270019531e+00,8.200871467590332031e+00
6.146426773071289062e+01,2.247570037841796875e+01,1.982850790023803711e+00,-3.387824535369873047e+00,7.008938312530517578e+00,1.039385986328125000e+01,2.368538475036621094e+01,1.865701675415039062e+01,1.463366508483886719e+01,-2.970483779907226562e+00,-4.623932361602783203e+00,-4.540760040283203125e+00,1.072491741180419922e+01,1.199242687225341797e+01,1.631430435180664062e+01,5.951704025268554688e+00,4.046815872192382812e+00,-8.037647247314453125e+00,-7.435146808624267578e+00,3.676856994628906250e+01,1.323658943176269531e+01,1.083155441284179688e+01,1.159694766998291016e+01,7.267885684967041016e+00,7.082239151000976562e+00,1.456507301330566406e+01,1.254915523529052734e+01,8.036325454711914062e+00,5.380248546600341797e+00,8.076220512390136719e+00,6.345256328582763672e+00,6.027266502380371094e+00,7.847652912139892578e+00,8.767805099487304688e+00,6.166168212890625000e+00,4.043365001678466797e+00,5.246490955352783203e+00,5.703522205352783203e+00
5.214707946777343750e+01,-1.327358484268188477e+00,9.282884597778320312e+00,1.802624893188476562e+01,2.040548896789550781e+01,8.964863777160644531e+00,1.120546436309814453e+01,2.598254442214965820e+00,2.597590446472167969e+00,3.341064929962158203e+00,-6.409401893615722656e+00,-1.024535942077636719e+01,-5.868189334869384766e+00,-2.211104154586791992e+00,5.034689426422119141e+00,2.425061464309692383e+00,-3.184334516525268555e+00,-9.735552787780761719e+00,-4.998515605926513672e+00,3.952996826171875000e+01,3.130554389953613281e+01,1.443307304382324219e+01,3.427399873733520508e+00,4.900315761566162109e+00,8.968854904174804688e+00,4.988148689270019531e+00,1.232041263580322266e+01,1.036244869232177734e+01,7.533246994018554688e+00,1.776542663574218750e+01,2.061170768737792969e+01,1.364895248413085938e+01,8.775132179260253906e+00,3.405225992202758789e+00,2.252433776855468750e+00,5.326571941375732422e+00,1.284106159210205078e+01,6.844638347625732422e+00
